,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
18852,9.10209e+17,https://www.airbnb.com/rooms/910208920706698297,20250300000000.0,06/03/25,city scrape,Delizioso appartamento Metro A,"Apartment a few steps from Metro A, which in 20 minutes leads to San Pietro, Piazza di Spagna and the entire historic center. Brand new, furnished with style  and all the comforts, living room kitchen with sofa bed for two and a separate room with a double bed, a comfortable bathroom with a spacious shower. Air conditioning, WiFi. Very close to Caffarella Park, one of the largest parks in Rome. Ideal location to easily reach all the places of interest in the City","the neighborhood is very lively and equipped with everything you can search for, shops, supermarket, gyms, park, restaurants and pizzerias.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTEwMjA4OTIwNzA2Njk4Mjk3/original/3029e00c-0d6e-473f-93b4-c15e1df3d4d8.jpeg,9635900,https://www.airbnb.com/users/show/9635900,Laura,25/10/13,"Rome, Italy","Mi chiamo Laura, sono di Roma mi piace molto avere contatti con le persone e faccio questo lavoro anche come piacere. Mi piace ricevere e intrattenere gli ospiti che vorrei si sentissero come a casa loro, per questo cerco di arricchire la mia casa con tutti i confort.  Mi piacerebbe valorizzare la mia proprietà al massimo perché sono sicura che possa rendere più piacevole il soggiorno nella mia città.",within an hour,100%,100%,,https://a0.muscache.com/im/pictures/user/User-9635900/original/eaeb14ef-257a-416c-99fb-fe490e4c8b3b.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-9635900/original/eaeb14ef-257a-416c-99fb-fe490e4c8b3b.jpeg?aki_policy=profile_x_medium,San Giovanni,8.0,8.0,"['email', 'phone']",t,t,"Rome, Lazio, Italy",VII San Giovanni/Cinecittà,,41.86899322,12.52838183,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,3.0,"[""Dedicated workspace"", ""Bidet"", ""Iron"", ""Hangers"", ""Refrigerator"", ""Coffee"", ""Ethernet connection"", ""Clothing storage"", ""Dining table"", ""Washer"", ""Self check-in"", ""Microwave"", ""TV"", ""Wifi"", ""Coffee maker"", ""Free street parking"", ""Oven"", ""Hot water kettle"", ""Stove"", ""Outdoor playground"", ""Luggage dropoff allowed"", ""Hot water"", ""Body soap"", ""Heating"", ""Carbon monoxide alarm"", ""Wine glasses"", ""Crib"", ""Dishes and silverware"", ""Elevator"", ""Keypad"", ""Air conditioning"", ""First aid kit"", ""Cleaning available during stay"", ""Bed linens"", ""Hair dryer"", ""Baking sheet"", ""Dryer"", ""Shampoo"", ""Essentials"", ""Cooking basics"", ""Freezer"", ""Books and reading material"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Kitchen""]",$78.00,2,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,,t,17,23,31,298,06/03/25,20,17,1,234,16,102,7956.0,13/07/23,03/03/25,4.9,4.8,4.75,4.8,4.95,4.8,4.7,IT058091C2YIXTZIWZ,t,2,2,0,0,1.0
18871,9.1427e+17,https://www.airbnb.com/rooms/914269564121618651,20250300000000.0,15/03/25,city scrape,Abbraccia Morfeo Bnb Roma,"Abbraccia Morfeo is a 2-story villa plus terrace, with double bedrooms, with ensuite private bathroom, high speed wifi and air conditioning. Two rooms have a balcony overlooking the internal garden, you can also use the terrace on the top floor to relax and have breakfast. You can reach the center in 15 minutes from Tram.<br />Breakfast is not possible in August.<br />cod.reg. 058091-B&B-01228 1372",,https://a0.muscache.com/pictures/miso/Hosting-914269564121618651/original/37564aaf-0f87-42b3-b3bc-b207efac6aa8.png,679555,https://www.airbnb.com/users/show/679555,Mario,08/06/11,"Rome, Italy","Se venite a visitare questa bellissima cittá, saró felice di ospitarvi nel mio bed and breakfast. Vi aspetto! :-)",,,100%,f,https://a0.muscache.com/im/pictures/user/User-679555/original/4e934451-d708-4145-8c96-77043e85cbe6.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-679555/original/4e934451-d708-4145-8c96-77043e85cbe6.jpeg?aki_policy=profile_x_medium,Centocelle,4.0,4.0,"['email', 'phone', 'work_email']",t,f,,V Prenestino/Centocelle,,41.87953493,12.54480247,Private room in bed and breakfast,Private room,2,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Outdoor dining area"", ""Air conditioning"", ""Fire extinguisher"", ""TV"", ""Paid parking on premises"", ""Pets allowed"", ""First aid kit""]",$82.00,1,365,1.0,3.0,365.0,365.0,1.9,365.0,,t,4,4,13,14,15/03/25,1,0,0,14,0,0,0.0,17/08/23,17/08/23,5.0,5.0,5.0,5.0,5.0,4.0,5.0,IT058091C1YEA7SFCX,t,4,0,4,0,0.05
18941,9.15835e+17,https://www.airbnb.com/rooms/915834559948651701,20250300000000.0,10/03/25,city scrape,Pigneto Loft,"Modern apartment located in the Pigneto district, famous for its Roman nightlife, 2 steps from the metro station, a few stops from the historic center. It has a full kitchen, ultra-fast wifi, smart TV, garden and parking space, suitable for up to 5 people, ideal for a family or 2 couples.","Safe and youthful neighborhood. The area is full of pizzerias, traditional trattorias, Latin American restaurants, artisan ice cream parlors and aperitif bars.<br />Rich in cultural centres, bookshops and one of the areas most used by film directors due to its particular artistic image, in fact it is possible to find giant murals and graffiti everywhere, in contrast between nature and post-modern.",https://a0.muscache.com/pictures/miso/Hosting-915834559948651701/original/98898921-0c72-434b-9f2c-400c66f8f6c9.jpeg,122789933,https://www.airbnb.com/users/show/122789933,Mario,27/03/17,"Rome, Italy",,within an hour,100%,100%,,https://a0.muscache.com/im/pictures/user/51a9d79c-6a8a-4663-a82a-8d1f4d023c92.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/51a9d79c-6a8a-4663-a82a-8d1f4d023c92.jpg?aki_policy=profile_x_medium,,9.0,15.0,"['email', 'phone', 'work_email']",t,t,"Rome, Lazio, Italy",V Prenestino/Centocelle,,41.8860572,12.5340902,Entire rental unit,Entire home/apt,5,1.0,1 bath,1.0,3.0,"[""Paid parking off premises"", ""Dedicated workspace"", ""Bidet"", ""Iron"", ""Toaster"", ""Smoke alarm"", ""Hangers"", ""Mosquito net"", ""Fire extinguisher"", ""Refrigerator"", ""Paid parking on premises"", ""Coffee"", ""Ethernet connection"", ""Clothing storage"", ""Dining table"", ""Induction stove"", ""Washer"", ""Mini fridge"", ""Self check-in"", ""Microwave"", ""Private entrance"", ""Wifi"", ""Coffee maker"", ""Free street parking"", ""Hot water kettle"", ""Dishwasher"", ""Cleaning products"", ""Drying rack for clothing"", ""Pocket wifi"", ""Hot water"", ""Body soap"", ""Heating"", ""Carbon monoxide alarm"", ""Single level home"", ""Wine glasses"", ""Crib"", ""Dishes and silverware"", ""Elevator"", ""Outdoor furniture"", ""Air conditioning"", ""Window guards"", ""First aid kit"", ""Bed linens"", ""Shower gel"", ""Backyard"", ""Conditioner"", ""Lockbox"", ""Hair dryer"", ""TV with standard cable"", ""Baking sheet"", ""Shampoo"", ""Essentials"", ""Cooking basics"", ""Freezer"", ""Books and reading material"", ""Extra pillows and blankets"", ""Outdoor dining area"", ""BBQ grill"", ""Free parking on premises"", ""Patio or balcony"", ""Stainless steel single oven"", ""Room-darkening shades"", ""Kitchen"", ""Safe""]",$120.00,2,28,2.0,2.0,28.0,28.0,2.0,28.0,,t,29,57,87,294,10/03/25,73,36,0,294,39,216,25920.0,09/07/23,04/01/25,4.42,4.4,4.47,4.71,4.77,4.36,4.29,IT48528563A1B23736,t,7,7,0,0,3.58
19042,9.20791e+17,https://www.airbnb.com/rooms/920791271939790714,20250300000000.0,10/03/25,previous scrape,Large room in Rome (2),"Rilassati in questo spazioLarge double room for single use, garden view, in an apartment, equipped with all amenities. The apartment is fully furnished and extremely quiet.<br /><br />The property is located on a very nice street, near the Testaccio and Trastevere districts, the center of Roman nightlife, and close to the Tiber River and Vatican City.",,https://a0.muscache.com/pictures/miso/Hosting-920791271939790714/original/58d8884a-665e-4164-b5ab-5060f6aea1f9.jpeg,19177610,https://www.airbnb.com/users/show/19177610,Laura,30/07/14,"Rome, Italy","Hi, this is Laura and I’m Italian! 
In my free time, I love going to art exhibitions and museums. I also enjoy good food, so trying to discover local cuisine and not being afraid of tasting new exotic dishes, when abroad. 
I love travelling, especially to less touristy places, where you can better feel what it's like to live there, get a more genuine spirit of the place.
I speak Italian, English, Spanish and French.  
Respect the privacy of the guests, but can also be very sociable.",,,0%,f,https://a0.muscache.com/im/pictures/user/User-19177610/original/cd9b4808-a42d-4b1c-9f7a-4652b905a8d9.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-19177610/original/cd9b4808-a42d-4b1c-9f7a-4652b905a8d9.jpeg?aki_policy=profile_x_medium,,2.0,2.0,"['email', 'phone']",t,f,,I Centro Storico,,41.8814,12.47442,Private room in rental unit,Private room,2,,Shared half-bath,2.0,,"[""Laundromat nearby"", ""Refrigerator"", ""Wifi"", ""Essentials"", ""Freezer"", ""Books and reading material"", ""Free street parking"", ""Long term stays allowed"", ""Free washer \u2013 In unit"", ""Cleaning products"", ""Luggage dropoff allowed"", ""Bed linens"", ""Lock on bedroom door"", ""Kitchen"", ""Microwave""]",,31,365,31.0,31.0,365.0,365.0,31.0,365.0,,,0,0,0,0,10/03/25,0,0,0,0,0,0,,,,,,,,,,,,f,2,0,2,0,
19126,9.22937e+17,https://www.airbnb.com/rooms/922937122692507364,20250300000000.0,08/03/25,city scrape,Raffaello Terrace Piazza Navona,"The Raffaello Terrace is located in the heart of Rome, on the top floor of a 1500s palace. The apartment is very bright and has been recently renovated. The Ceiling with exposed beams and parquet, the elegant furnishings, from furniture to paintings, make it a real Roman house. It is built on two floors: on the first a large living room, a large bedroom and a spacious bathroom; upstairs the kitchen, and the wonderful panoramic terrace, which spans the roofs of ancient Rome.",,https://a0.muscache.com/pictures/miso/Hosting-922937122692507364/original/09ea287e-557f-4ff5-a8e2-243ded286c22.jpeg,1837231,https://www.airbnb.com/users/show/1837231,Mario,01/03/12,"Rome, Italy",Hi everybody! My name is Mario and I hope you will be my guest in this beautiful city!,within a day,100%,100%,f,https://a0.muscache.com/im/pictures/user/68241211-ce9c-487d-8d0b-57e7a629ee98.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/68241211-ce9c-487d-8d0b-57e7a629ee98.jpg?aki_policy=profile_x_medium,,1.0,4.0,"['email', 'phone']",t,t,,I Centro Storico,,41.89941,12.47117,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Bidet"", ""Fire extinguisher"", ""Ariston refrigerator"", ""Dining table"", ""Microwave"", ""TV"", ""Coffee maker: espresso machine"", ""Wifi"", ""Hot water kettle"", ""Electric stove"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Hot water"", ""Body soap"", ""Wine glasses"", ""Dishes and silverware"", ""Air conditioning"", ""Central heating"", ""First aid kit"", ""Hair dryer"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Private patio or balcony"", ""Essentials"", ""Cooking basics"", ""Room-darkening shades"", ""Kitchen""]",$233.00,3,31,3.0,3.0,31.0,31.0,3.0,31.0,,t,18,27,41,221,08/03/25,4,2,0,221,4,12,2796.0,14/02/24,29/10/24,5.0,4.75,4.75,4.5,4.5,5.0,4.5,IT058091C26FY9OQ8R,t,1,1,0,0,0.31
19194,9.24534e+17,https://www.airbnb.com/rooms/924534045109876631,20250300000000.0,07/03/25,city scrape,"San Pietro  -  Roma, Vaticano  - New","San Pietro,  metro 10 minutes. Nice apartment completely renovated in furnishings and painted. Sunny and quiet in a quiet residential neighborhood adjacent to San Pietro and Villa Pamphili. 45 m2, comprising entrance hall with built-in wardrobe; living room with memory double sofa bed, TV and large table-desk; memory double bedroom; bathroom, kitchen complete with washing machine, microwave, fridge-freezer, kettle, enjoyable balcony<br />AIR CONDITIONING and FAST WIFI","The apartment is 15 minutes from San Pietro and 8 minutes from the metro A Baldo degli Ubaldi stop.<br />5 minutes away, on Piazza Pio XI you will find all the buses to get to the main and important tourist sites and in addition you will find everything: supermarkets, bars, pizzerias, ice cream parlors, tobacco shops, pharmacy, banks and all  the buses that will take you downtown, in the points of tourist and cultural interest.<br />In 10 minutes you are inside Villa Pamphili, a wonderful park inside the city, the largest in the city, the largest in Rome in the 1600s by the Pamphili Doria Pamphili, with ponds, fountains and streams, exciting!<br />You will be able to park under the house on the street without any problems.",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTI0NTM0MDQ1MTA5ODc2NjMx/original/b0dff344-bf35-4b7c-aae7-56a83ef32d4f.jpeg,8630656,https://www.airbnb.com/users/show/8630656,Serena,04/09/13,"Rome, Italy","sono di Roma ho 60 anni sono madre di 2 figli. amo  fare sport tra cui nuotare, sciare ed andare in bicicletta. Amo leggere libri. Amo molto l arte, mostre ed eventi culturali.
 Mi sono divertita a ristrutturare e arredare questa casa cercando di mettermi nei panni di un possibile ospite e cercando di cogliere tutte le esigenze da turista.
Vi aspetto!!!",within an hour,100%,100%,t,https://a0.muscache.com/im/users/8630656/profile_pic/1440743552/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/8630656/profile_pic/1440743552/original.jpg?aki_policy=profile_x_medium,,1.0,2.0,"['email', 'phone']",t,t,"Rome, Lazio, Italy",XIII Aurelia,,41.8966952,12.4379172,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Dedicated workspace"", ""Bidet"", ""Iron"", ""Smoke alarm"", ""Hangers"", ""Coffee"", ""Dining table"", ""Kitchen"", ""Marchi noti shampoo"", ""Microwave"", ""Children\u2019s books and toys"", ""Laundromat nearby"", ""Paid parking garage on premises"", ""Children\u2019s bikes"", ""Wifi"", ""Baby bath - available upon request"", ""Children\u2019s dinnerware"", ""Free street parking"", ""Host greets you"", ""Hot water kettle"", ""Babysitter recommendations"", ""Smeg stainless steel gas stove"", ""Long term stays allowed"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Drying rack for clothing"", ""Pets allowed"", ""Luggage dropoff allowed"", ""Hot water"", ""Smoking allowed"", ""Pack \u2019n play/Travel crib - available upon request"", ""Carbon monoxide alarm"", ""City skyline view"", ""32 inch HDTV"", ""Single level home"", ""Wine glasses"", ""Dishes and silverware"", ""Elevator"", ""Outdoor furniture"", ""Central heating"", ""Smeg stainless steel single oven"", ""Paid crib - available upon request"", ""First aid kit"", ""Cleaning available during stay"", ""Bed linens"", ""Shower gel"", ""Indesit refrigerator"", ""Hair dryer"", ""Heating - split type ductless system"", ""Baking sheet"", ""Marchi noti body soap"", ""Private patio or balcony"", ""Essentials"", ""AC - split type ductless system"", ""Cooking basics"", ""Books and reading material"", ""Extra pillows and blankets"", ""Clamp on table seat high chair - available upon request"", ""Freezer"", ""Free parking on premises"", ""Marchi noti conditioner"", ""Coffee maker: drip coffee maker, espresso machine"", ""Changing table - available upon request"", ""Room-darkening shades"", ""Clothing storage: closet, wardrobe, and dresser"", ""Safe""]",$70.00,2,1125,2.0,4.0,1125.0,1125.0,2.1,1125.0,,t,9,31,61,336,07/03/25,32,20,0,271,20,120,8400.0,15/07/23,06/01/25,4.91,4.88,4.91,4.97,4.94,4.78,4.75,IT058091C296ED7KLL,t,1,1,0,0,1.59
19270,9.32689e+17,https://www.airbnb.com/rooms/932688959328771018,20250300000000.0,06/03/25,city scrape,Appartamento confortevole Roma Pigneto,"Comfortable apartment recently renovated, in the Pigneto district, between Via Prenestina and Via Alberto da Giussano, very connected by tram and metro. Upstairs with elevator, air conditioning, wi-fi, bathroom with shower, refrigerator with freezer, microwave and coffee maker. THERE IS NO kitchen and washing machine. The apartment is for your exclusive use. There is another room, used as a studio by the owner, who will remain unused and closed during your stay.",,https://a0.muscache.com/pictures/hosting/Hosting-932688959328771018/original/4677ee29-f0e5-423c-9ccc-081c31c34229.jpeg,5276945,https://www.airbnb.com/users/show/5276945,Mario,23/03/15,,,within an hour,100%,100%,t,https://a0.muscache.com/im/users/5276945/profile_pic/1427151225/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/5276945/profile_pic/1427151225/original.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,f,,V Prenestino/Centocelle,,41.89107047,12.53480813,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Dedicated workspace"", ""Bidet"", ""Smoke alarm"", ""Hangers"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee"", ""Microwave"", ""Laundromat nearby"", ""Wifi"", ""Free street parking"", ""Host greets you"", ""Cleaning products"", ""Drying rack for clothing"", ""Hot water"", ""Body soap"", ""Carbon monoxide alarm"", ""Dishes and silverware"", ""Elevator"", ""Air conditioning"", ""Central heating"", ""Clothing storage: wardrobe"", ""Bed linens"", ""Shower gel"", ""Hair dryer"", ""32 inch HDTV with standard cable"", ""Coffee maker: Nespresso"", ""Shampoo"", ""Essentials"", ""Freezer"", ""Extra pillows and blankets"", ""Room-darkening shades""]",$67.00,2,10,2.0,2.0,10.0,10.0,2.0,10.0,,t,0,0,0,6,06/03/25,14,11,0,0,8,66,4422.0,23/07/23,26/01/25,5.0,5.0,4.93,5.0,5.0,4.36,4.86,IT058091C22GWDIZQJ,f,1,1,0,0,0.71
19502,9.41141e+17,https://www.airbnb.com/rooms/941140978534132066,20250300000000.0,05/03/25,city scrape,Appartamento completo - ROMA,"Lovely and bright 60sqm apartment - 1930 vintage villa. <br />The Rebibbia-Metro B stop is a 10-minute walk by comfortably connecting the apartment to the center of Rome, e.g.:  the COLOSSEUM is only 12 stops away and TERMINI station is only 10 stops away!<br />A few meters from the apartment there are shops, bars, bakery, pharmacy, sepermarket and green areas such as the Aguzzano Park and the Aniene Reserve. Also nearby is a sports center with an indoor and outdoor pool.<br />Quiet street.",,https://a0.muscache.com/pictures/4c61af47-aff9-4b6a-9276-978097b1cf9b.jpg,457633803,https://www.airbnb.com/users/show/457633803,Serena,05/05/22,"Rome, Italy",,,,100%,t,https://a0.muscache.com/im/pictures/user/User-457633803/original/9b3ea036-1438-4b92-8025-d27782738f4f.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-457633803/original/9b3ea036-1438-4b92-8025-d27782738f4f.jpeg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,,IV Tiburtina,,41.930549,12.5691349,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Dedicated workspace"", ""Bidet"", ""Iron"", ""Fire extinguisher"", ""Hangers"", ""Refrigerator"", ""Dining table"", ""Washer"", ""Portable fans"", ""Microwave"", ""Private entrance"", ""Wifi"", ""Host greets you"", ""Oven"", ""Hot water kettle"", ""Long term stays allowed"", ""Cleaning products"", ""Drying rack for clothing"", ""Hot water"", ""Body soap"", ""Pack \u2019n play/Travel crib - available upon request"", ""Heating"", ""Carbon monoxide alarm"", ""Gas stove"", ""Wine glasses"", ""Dishes and silverware"", ""Garden view"", ""Bed linens"", ""Shower gel"", ""Backyard"", ""Hair dryer"", ""Baking sheet"", ""Shampoo"", ""Essentials"", ""Clothing storage: closet"", ""32 inch TV"", ""Cooking basics"", ""Extra pillows and blankets"", ""Bathtub"", ""Freezer"", ""Room-darkening shades"", ""Kitchen""]",$73.00,1,29,1.0,1.0,29.0,29.0,1.0,29.0,,t,0,0,0,264,05/03/25,12,9,0,201,12,54,3942.0,13/02/24,13/05/24,4.92,4.92,4.92,5.0,5.0,4.67,4.92,IT058091C2JZMVWJ7X,f,1,1,0,0,0.93
19535,9.38989e+17,https://www.airbnb.com/rooms/938988571319018694,20250300000000.0,07/03/25,city scrape,Best rest with less,"37 sqm two-room apartment equipped with air conditioning, Wi-Fi, full kitchen, washing machine and TV.<br />Located in a quiet area 20 minutes walk from San Pietro in a characteristic village with a condominium garden",,https://a0.muscache.com/pictures/miso/Hosting-938988571319018694/original/065018e7-455a-4367-b51d-c83cf85bfc71.jpeg,555741539,https://www.airbnb.com/users/show/555741539,Laura,10/01/24,,,,,,f,https://a0.muscache.com/im/pictures/user/2c0de8a9-8ccc-4ed2-bb5b-cacdb107af30.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2c0de8a9-8ccc-4ed2-bb5b-cacdb107af30.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,,I Centro Storico,,41.91672752,12.45092358,Entire condo,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Iron"", ""Smoke alarm"", ""Hangers"", ""Fire extinguisher"", ""Refrigerator"", ""Self check-in"", ""TV"", ""Wifi"", ""Coffee maker"", ""Free washer \u2013 In unit"", ""Drying rack for clothing"", ""Hot water"", ""Body soap"", ""Heating"", ""Carbon monoxide alarm"", ""City skyline view"", ""Dishes and silverware"", ""Shared backyard \u2013 Fully fenced"", ""Smart lock"", ""Bed linens"", ""Hair dryer"", ""Shampoo"", ""Essentials"", ""AC - split type ductless system"", ""Cooking basics"", ""Kitchen""]",$61.00,2,28,2.0,3.0,1125.0,1125.0,2.0,1125.0,,t,8,14,19,252,07/03/25,60,36,0,187,39,216,13176.0,01/08/23,02/01/25,4.75,4.7,4.68,4.85,4.93,4.53,4.73,IT058091C2HIW3MTZG,t,1,1,0,0,3.08
19920,9.60814e+17,https://www.airbnb.com/rooms/960813965458613872,20250300000000.0,05/03/25,city scrape,Cassia - Comfort House,"Nice fully renovated two-room apartment. Perfectly served by the bus network (301-meter A Lepanto; 201-piazza Mancini; 223 Termini station). Comfortable solution for the main hospital facilities: 1 km for the Villa San Pietro Hospital; 3.5 km for Paideia; 4.5 km Ospedale Sant'Andrea; 9 km in the Gemelli Hospital. <br />The interiors are distributed as follows: living area with double sofa bed, balcony with blackout curtain; bedroom; Bathroom.<br />Registration code: 24327","The residential neighborhood north of Rome stands out for its elegance and usability for all amenities. Restaurants, shops and bars on Via Cassia. There are also electric car charging stations nearby.<br /><br /><br />How to get around with public transit:<br />The apartment is very well connected to the city center, we recommend you to check the site of the attack in Rome to select the option that best meets your needs.<br /><br />Remember, children under 10-years do not pay Atac and Cotral vehicles in the territory of Roma Capitale!<br /><br />In just 2 minutes you can reach the closest stop home!",https://a0.muscache.com/pictures/hosting/Hosting-960813965458613872/original/4c96e878-53ce-4f47-850d-39d51897b879.jpeg,109244312,https://www.airbnb.com/users/show/109244312,Laura,31/12/16,"Rome, Italy",,,,100%,f,https://a0.muscache.com/im/pictures/user/User-109244312/original/73fa7b66-b9ba-4d1e-95a7-3da192257b12.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-109244312/original/73fa7b66-b9ba-4d1e-95a7-3da192257b12.jpeg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,"Rome, Lazio, Italy",XV Cassia/Flaminia,,41.96918,12.43755,Entire condo,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Toaster"", ""Bidet"", ""Hangers"", ""Refrigerator"", ""High chair"", ""Dining table"", ""Kitchen"", ""Self check-in"", ""TV"", ""Children\u2019s books and toys"", ""Coffee maker: espresso machine"", ""Wifi"", ""Children\u2019s dinnerware"", ""Pack \u2019n play/Travel crib"", ""Free street parking"", ""Host greets you"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Drying rack for clothing"", ""Hot water"", ""Body soap"", ""Heating"", ""Single level home"", ""Crib"", ""Dishes and silverware"", ""Outdoor furniture"", ""Stainless steel gas stove"", ""Bed linens"", ""Shower gel"", ""Lockbox"", ""Hair dryer"", ""Private patio or balcony"", ""Shampoo"", ""Essentials"", ""Cooking basics"", ""Freezer"", ""Books and reading material"", ""Extra pillows and blankets"", ""Outdoor dining area"", ""Free parking on premises"", ""Room-darkening shades"", ""Clothing storage: closet, wardrobe, and dresser""]",$108.00,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0,,t,30,60,90,180,05/03/25,13,6,0,180,7,255,27540.0,06/09/23,24/06/24,4.77,4.77,4.85,5.0,4.92,4.69,4.69,,t,1,1,0,0,0.71
20051,9.67826e+17,https://www.airbnb.com/rooms/967826280557968101,20250300000000.0,11/03/25,city scrape,Appartamento con terrazza,"Quiet and comfortable apartment close to the Porta di Roma Shopping Center. Well connected directly to the city center, in an area equipped with everything: Pubs, great restaurants, bakeries, cinemas.","Beautiful young and expanding neighborhood full of restaurants, cafes, free parking, near the Sabine Park, with children's games and a riding school.",https://a0.muscache.com/pictures/miso/Hosting-967826280557968101/original/7c7fa222-a9b5-42e8-a026-497d9ae7e94d.jpeg,233807837,https://www.airbnb.com/users/show/233807837,Laura,02/01/19,"Trapani, Italy",,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-233807837/original/d545a7df-bf9b-4d8b-86fb-0a026a736da9.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-233807837/original/d545a7df-bf9b-4d8b-86fb-0a026a736da9.jpeg?aki_policy=profile_x_medium,,1.0,1.0,['phone'],t,t,"Rome, Lazio, Italy",III Monte Sacro,,41.97445593,12.53584358,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""TV"", ""Dedicated workspace"", ""Iron"", ""Wifi"", ""Free parking on premises"", ""Outdoor dining area"", ""Air conditioning"", ""Lockbox"", ""Washer"", ""Self check-in"", ""Kitchen"", ""First aid kit"", ""Hair dryer""]",$198.00,1,29,1.0,1.0,29.0,29.0,1.0,29.0,,t,0,0,0,0,11/03/25,2,2,0,0,2,12,2376.0,22/08/24,07/11/24,3.0,4.5,4.0,3.0,3.5,3.0,3.0,IT058091C2OAK63SLO,t,1,1,0,0,0.3
